"CASE_ID","CASE_PARTICIPANT_ID","RECEIVED_DATE","OFFENSE_CATEGORY","DIVERSION_PROGRAM","REFERRAL_DATE","DIVERSION_COUNT","PRIMARY_CHARGE_OFFENSE_TITLE","STATUTE","RACE","GENDER","DIVERSION_RESULT","DIVERSION_CLOSED_DATE"
"388,996,275,087","5,360,252,104,958","2021 Aug 19 12:00:00 AM","Narcotics","DDPP","2022 Mar 02 12:00:00 AM","1","POSSESS 15+ GRAMS COCAINE","720 ILCS 570/402(a)(2)","White","Male","Graduated","2022 Mar 08 12:00:00 AM"
"389,525,210,899","5,372,148,990,526","2021 Oct 22 12:00:00 AM","Criminal Damage to Property","MHC","2022 Mar 02 12:00:00 AM","1","CRIMINAL DAMAGE TO GOVERNMENT SUPPORTED PROPERTY","720 ILCS 5/21-1.01(a)(1)","Black","Male",,
"390,126,430,781","5,385,398,625,156","2022 Jan 05 12:00:00 AM","Narcotics","BR9","2022 Mar 02 12:00:00 AM","2","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male",,
"390,126,430,781","5,385,398,625,156","2022 Jan 05 12:00:00 AM","Narcotics","DDPP","2022 Mar 02 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 Apr 22 12:00:00 AM"
"390,433,924,919","5,392,178,421,905","2022 Feb 10 12:00:00 AM","Narcotics","DDPP","2022 Mar 02 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(d)","Black","Male","Graduated","2022 Apr 22 12:00:00 AM"
"390,433,924,919","5,392,178,975,403","2022 Feb 10 12:00:00 AM","Narcotics","DDPP","2022 Mar 02 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(d)","Black","Male","Graduated","2022 Apr 22 12:00:00 AM"
"390,545,856,864","5,394,469,903,540","2022 Feb 22 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2022 Mar 02 12:00:00 AM","1","AGG UUW/LOADED/NO FCCA/FOID","720 ILCS 5/24-1.6(a)(1)","Black","Male",,
"390,556,055,675","5,394,704,586,683","2022 Feb 22 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2022 Mar 02 12:00:00 AM","1","AGGRAVATED UNLAWFUL USE OF WEAPON","720 ILCS 5/24-1.6(a)(1)","Black","Male","Graduated","2022 Nov 17 12:00:00 AM"
"390,718,981,673","5,398,405,827,671","2022 Mar 09 12:00:00 AM","Narcotics","DDPP","2022 Mar 02 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2022 Apr 22 12:00:00 AM"
"390,745,753,551","5,399,044,564,339","2022 Mar 11 12:00:00 AM","Narcotics","DDPP","2022 Mar 02 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Failed","2022 Jun 17 12:00:00 AM"
"390,745,881,036","5,399,047,331,829","2022 Mar 11 12:00:00 AM","Narcotics","DDPP","2022 Mar 02 12:00:00 AM","1","POSS CAN/>100-500 GRAM/1ST","720 ILCS 550/4(d)","Black","Male","Graduated","2022 Jun 03 12:00:00 AM"
"390,822,372,115","5,400,713,914,245","2022 Mar 18 12:00:00 AM","Narcotics","DDPP","2022 Mar 02 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male","Graduated","2022 Apr 22 12:00:00 AM"
"381,618,200,569","5,192,041,301,541","2019 Nov 05 12:00:00 AM","Narcotics","ACT","2022 Mar 03 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(d)(i)","Black","Male",,
"388,639,699,173","5,352,044,836,920","2021 Jul 20 12:00:00 AM","Narcotics","ACT","2022 Mar 03 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(c)(1)","Black","Male","Graduated","2023 Jun 09 12:00:00 AM"
"390,115,849,515","5,385,154,532,547","2022 Jan 03 12:00:00 AM","Narcotics","DC","2022 Mar 03 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male",,
"390,821,862,175","5,400,700,076,795","2022 Mar 18 12:00:00 AM","Narcotics","DDPP","2022 Mar 03 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 Apr 22 12:00:00 AM"
"390,821,989,660","5,400,701,737,289","2022 Mar 18 12:00:00 AM","Narcotics","DDPP","2022 Mar 03 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 Apr 22 12:00:00 AM"
"389,965,289,574","5,382,067,120,818","2021 Dec 13 12:00:00 AM","Narcotics","SEED","2022 Mar 04 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male",,
"390,479,564,596","5,393,102,210,033","2022 Feb 15 12:00:00 AM","Narcotics","DDPP","2022 Mar 04 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 Apr 22 12:00:00 AM"
"390,479,692,081","5,393,104,424,025","2022 Feb 15 12:00:00 AM","Narcotics","SEED","2022 Mar 04 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(c)","Black","Male",,
"390,480,074,536","5,393,111,619,498","2022 Feb 15 12:00:00 AM","Narcotics","DDPP","2022 Mar 04 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 Apr 22 12:00:00 AM"
"390,821,352,234","5,400,691,774,326","2022 Mar 18 12:00:00 AM","Narcotics","DDPP","2022 Mar 04 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Failed","2022 Jul 01 12:00:00 AM"
"390,717,451,852","5,398,380,920,262","2022 Mar 09 12:00:00 AM","Narcotics","DDPP","2022 Mar 08 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male","Graduated","2022 Apr 22 12:00:00 AM"
"390,821,734,690","5,400,695,648,812","2022 Mar 18 12:00:00 AM","Narcotics","DDPP","2022 Mar 08 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Female","Graduated","2022 Apr 22 12:00:00 AM"
"385,639,719,052","5,284,691,881,804","2020 Oct 23 12:00:00 AM","Aggravated DUI","MHC","2022 Mar 09 12:00:00 AM","1","AGGRAVATED DRIVING UNDER THE INFLUENCE OF ALCOHOL","625 ILCS 5/11-501(a)","Black","Male",,
"387,888,301,807","5,335,260,564,194","2021 May 11 12:00:00 AM","Narcotics","MHC","2022 Mar 09 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(d)(i)","Black","Male","Failed","2023 Aug 17 12:00:00 AM"
"388,767,566,761","5,354,762,511,998","2021 Aug 01 12:00:00 AM","Aggravated Battery","MHC","2022 Mar 09 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(11)","Unknown","Male",,
"389,838,569,353","5,379,250,923,099","2021 Nov 27 12:00:00 AM","Burglary","BR9","2022 Mar 09 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","Black","Male","Graduated","2022 Nov 30 12:00:00 AM"
"389,838,569,353","5,379,251,476,597","2021 Nov 27 12:00:00 AM","Burglary","BR9","2022 Mar 09 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","Black","Male",,
"390,079,133,797","5,384,354,174,469","2021 Dec 28 12:00:00 AM","Narcotics","BR9","2022 Mar 09 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(d)","Latinx","Male","Graduated","2022 Nov 09 12:00:00 AM"
"390,381,656,015","5,391,048,732,529","2022 Feb 04 12:00:00 AM","Theft","BR9","2022 Mar 09 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)","Unknown","Unknown","Graduated","2023 Sep 20 12:00:00 AM"
"390,446,928,402","5,392,456,277,891","2022 Feb 11 12:00:00 AM","Narcotics","SEED","2022 Mar 09 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(d)","Black","Male",,
"390,509,268,631","5,393,727,109,251","2022 Feb 17 12:00:00 AM","Narcotics","DDPP","2022 Mar 09 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 May 13 12:00:00 AM"
"390,510,288,513","5,393,746,481,681","2022 Feb 17 12:00:00 AM","Narcotics","SEED","2022 Mar 09 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male",,
"390,780,429,507","5,399,812,266,036","2022 Mar 15 12:00:00 AM","Narcotics","DDPP","2022 Mar 09 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Unknown","Unknown","Graduated","2022 May 20 12:00:00 AM"
"390,937,618,674","5,403,307,605,776","2022 Mar 30 12:00:00 AM","Narcotics","DDPP","2022 Mar 09 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Female","Graduated","2022 May 06 12:00:00 AM"
"390,939,021,011","5,403,335,280,675","2022 Mar 30 12:00:00 AM","Narcotics","DDPP","2022 Mar 09 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male","Graduated","2022 May 06 12:00:00 AM"
"381,411,929,626","5,187,775,492,614","2019 Oct 22 12:00:00 AM","Driving With Suspended Or Revoked License","VC","2022 Mar 10 12:00:00 AM","1","FELONY DRIVING WHILE DRIVER?S LICENSE, PERMIT, OR PRIVILEGE TO OPERATE A MOTOR VEHICLE IS SUSPENDED OR REVOKED","625 ILCS 5/6-303(a)","Black","Male",,
"388,272,287,024","5,343,777,791,100","2021 Jun 14 12:00:00 AM","Possession of Stolen Motor Vehicle","MHC","2022 Mar 10 12:00:00 AM","1","POSSESSION OF A STOLEN MOTOR VEHICLE","625 ILCS 5/4-103(a)(1)","Black","Male",,
"388,300,078,782","5,344,451,398,141","2021 Jun 16 12:00:00 AM","Narcotics","DC","2022 Mar 10 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(c)(1)","Black","Male","Graduated","2023 Nov 30 12:00:00 AM"
"389,187,630,270","5,364,606,473,561","2021 Sep 16 12:00:00 AM","Narcotics","DDPP","2022 Mar 10 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2022 Apr 28 12:00:00 AM"
"390,040,760,772","5,383,560,458,367","2021 Dec 21 12:00:00 AM","Retail Theft","BR9","2022 Mar 10 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","White","Male","Graduated","2022 Nov 30 12:00:00 AM"
"390,939,913,407","5,403,349,671,623","2022 Mar 30 12:00:00 AM","Narcotics","DDPP","2022 Mar 10 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male",,
"390,952,151,979","5,403,620,885,632","2022 Mar 31 12:00:00 AM","Narcotics","DDPP","2022 Mar 10 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 May 06 12:00:00 AM"
"381,461,521,342","5,188,822,710,791","2019 Oct 24 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2022 Mar 11 12:00:00 AM","1","AGG UUW/LOADED/NO FCCA/FOID","720 ILCS 5/24-1.6(a)(1)","Latinx","Male","Graduated","2023 Feb 10 12:00:00 AM"
"390,172,452,913","5,386,469,090,248","2022 Jan 11 12:00:00 AM","Retail Theft","BR9","2022 Mar 11 12:00:00 AM","2","RETAIL THEFT","720 ILCS 5/16-25(a)(6)","Latinx","Male","Failed","2023 Apr 26 12:00:00 AM"
"390,478,289,744","5,393,075,642,130","2022 Feb 15 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2022 Mar 11 12:00:00 AM","1","AGG UUW/LOADED/NO FCCA/FOID","720 ILCS 5/24-1.6(a)(1)","Black","Male","Graduated","2023 May 17 12:00:00 AM"
"390,940,805,803","5,403,364,062,570","2022 Mar 30 12:00:00 AM","Narcotics","DDPP","2022 Mar 11 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2022 May 06 12:00:00 AM"
"390,952,406,950","5,403,631,402,094","2022 Mar 31 12:00:00 AM","Narcotics","DDPP","2022 Mar 11 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 Aug 12 12:00:00 AM"
"390,952,661,920","5,403,637,490,572","2022 Mar 31 12:00:00 AM","Narcotics","DDPP","2022 Mar 11 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 May 06 12:00:00 AM"
"390,093,539,617","5,384,675,203,297","2021 Dec 30 12:00:00 AM","Narcotics","DDPP","2022 Mar 12 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Unknown",,
"388,696,047,602","5,353,214,378,150","2021 Jul 25 12:00:00 AM","Fraud","BR9","2022 Mar 14 12:00:00 AM","1","WIRE FRAUD","720 ILCS 5/17-24(b)","White","Male","Failed","2022 Jul 06 12:00:00 AM"
"389,658,942,802","5,375,297,287,033","2021 Nov 06 12:00:00 AM","Possession of Stolen Motor Vehicle","BR9","2022 Mar 14 12:00:00 AM","1","POSSESSION OF A STOLEN MOTOR VEHICLE","625 ILCS 5/4-103(a)(1)","Black","Male",,
"390,080,663,618","5,384,387,937,846","2021 Dec 28 12:00:00 AM","Narcotics","DDPP","2022 Mar 14 12:00:00 AM","1","POSS CAN/>100-500 GRAM/1ST","720 ILCS 550/4(d)","Black","Male","Graduated","2022 May 06 12:00:00 AM"
"390,487,596,159","5,393,256,082,471","2022 Feb 15 12:00:00 AM","Narcotics","DDPP","2022 Mar 14 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Female","Graduated","2022 May 06 12:00:00 AM"
"390,953,554,316","5,403,651,881,519","2022 Mar 31 12:00:00 AM","Narcotics","DDPP","2022 Mar 14 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male","Graduated","2022 May 06 12:00:00 AM"
"390,953,809,286","5,403,659,076,993","2022 Mar 31 12:00:00 AM","Narcotics","DDPP","2022 Mar 14 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male","Graduated","2022 Jul 01 12:00:00 AM"
"388,559,638,511","5,350,285,266,843","2021 Jul 12 12:00:00 AM","Narcotics","DC","2022 Mar 15 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(c)(1)","Black","Male",,
"389,575,057,586","5,373,313,550,275","2021 Oct 28 12:00:00 AM","Narcotics","DC","2022 Mar 15 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(c)(1)","Black","Male",,
"390,170,158,181","5,386,414,847,446","2022 Jan 11 12:00:00 AM","Narcotics","DC","2022 Mar 15 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Female",,
"390,426,403,296","5,392,016,800,495","2022 Feb 09 12:00:00 AM","Narcotics","DDPP","2022 Mar 15 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male",,
"390,501,747,009","5,393,547,775,906","2021 Aug 02 12:00:00 AM","Narcotics","DC","2022 Mar 15 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(c)(1)","Black","Male",,
"390,953,299,346","5,403,649,114,029","2022 Mar 31 12:00:00 AM","Narcotics","DDPP","2022 Mar 15 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Female","Graduated","2022 May 06 12:00:00 AM"
"383,035,197,809","5,223,515,964,137","2020 Feb 12 12:00:00 AM","Theft","DDPP","2022 Mar 16 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)","Black","Female","Failed","2022 Mar 16 12:00:00 AM"
"387,472,062,851","5,325,404,425,675","2021 Apr 06 12:00:00 AM","Narcotics","ACT","2022 Mar 16 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(d)(i)","Black","Male","Graduated","2023 Sep 08 12:00:00 AM"
"388,570,857,202","5,350,504,452,043","2021 Jul 13 12:00:00 AM","Narcotics","DC","2022 Mar 16 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/ DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(d)(i)","Black","Male",,
"389,109,226,914","5,362,846,349,987","2021 Sep 07 12:00:00 AM","Narcotics","BR9","2022 Mar 16 12:00:00 AM","2","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Female","Graduated","2022 Mar 16 12:00:00 AM"
"390,544,964,468","5,394,766,024,959","2022 Feb 21 12:00:00 AM","Narcotics","DDPP","2022 Mar 16 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 May 06 12:00:00 AM"
"390,954,829,167","5,403,687,305,390","2022 Mar 31 12:00:00 AM","Narcotics","DDPP","2022 Mar 16 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 Jul 13 12:00:00 AM"
"387,378,616,250","5,323,254,086,026","2021 Mar 29 12:00:00 AM","Narcotics","DDPP","2022 Mar 17 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(c)(2)","Black","Female",,
"387,511,965,698","5,326,384,117,099","2021 Apr 08 12:00:00 AM","Narcotics","DC","2022 Mar 17 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(c)(1)","Black","Male","Graduated","2024 Jan 04 12:00:00 AM"
"387,732,005,035","5,331,591,426,089","2021 Apr 27 12:00:00 AM","Narcotics","SEED","2022 Mar 17 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(e)","Latinx","Female",,
"387,732,005,035","5,331,591,979,587","2021 Apr 27 12:00:00 AM","Narcotics","SEED","2022 Mar 17 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(d)","Latinx","Female",,
"389,034,520,627","5,361,124,971,271","2021 Aug 30 12:00:00 AM","Narcotics","DDPP","2022 Mar 18 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Female","Graduated","2022 May 06 12:00:00 AM"
"389,259,786,855","5,366,187,263,790","2021 Sep 24 12:00:00 AM","Narcotics","DDPP","2022 Mar 18 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Female","Graduated","2022 May 06 12:00:00 AM"
"390,253,660,942","5,388,202,092,421","2022 Jan 21 12:00:00 AM","Narcotics","DDPP","2022 Mar 18 12:00:00 AM","1","POSS CAN/>100-500 GRAM/1ST","720 ILCS 550/4(d)","Black","Male","Graduated","2022 May 06 12:00:00 AM"
"390,454,067,569","5,392,619,559,795","2022 Feb 12 12:00:00 AM","Theft","BR9","2022 Mar 18 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)","Unknown","Unknown","Graduated","2022 Nov 30 12:00:00 AM"
"389,730,971,902","5,376,895,789,197","2021 Nov 15 12:00:00 AM","Narcotics","DDPP","2022 Mar 21 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Female","Graduated","2022 May 06 12:00:00 AM"
"390,241,167,399","5,387,911,505,982","2022 Jan 20 12:00:00 AM","Narcotics","DDPP","2022 Mar 21 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 May 06 12:00:00 AM"
"390,408,555,377","5,391,613,853,966","2022 Feb 08 12:00:00 AM","Narcotics","DDPP","2022 Mar 21 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 May 06 12:00:00 AM"
"390,423,726,108","5,391,958,129,709","2022 Feb 09 12:00:00 AM","Narcotics","DDPP","2022 Mar 21 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male",,
"390,621,965,488","5,396,254,934,523","2022 Feb 28 12:00:00 AM","Narcotics","DDPP","2022 Mar 21 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Female","Failed","2022 Sep 16 12:00:00 AM"
"390,630,761,962","5,396,422,090,913","2022 Mar 01 12:00:00 AM","Narcotics","DDPP","2022 Mar 21 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 May 06 12:00:00 AM"
"390,640,323,347","5,396,620,243,190","2022 Mar 02 12:00:00 AM","Narcotics","DDPP","2022 Mar 21 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Female","Graduated","2022 May 06 12:00:00 AM"
"388,281,338,468","5,343,963,212,923","2021 Jun 15 12:00:00 AM","Narcotics","DDPP","2022 Mar 22 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male",,
"389,454,329,166","5,370,575,395,771","2021 Oct 14 12:00:00 AM","Aggravated Battery","MHC","2022 Mar 22 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(5)","Black","Male",,
"389,927,553,975","5,381,195,361,501","2021 Dec 08 12:00:00 AM","Narcotics","DDPP","2022 Mar 22 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Female",,
"389,998,308,223","5,382,719,141,438","2021 Dec 16 12:00:00 AM","Criminal Trespass To Residence","VC","2022 Mar 22 12:00:00 AM","1","CRIMINAL TRESPASS TO A RESIDENCE","720 ILCS 5/19-4(a)(2)","White","Male","Graduated","2023 Oct 24 12:00:00 AM"
"390,006,977,212","5,382,910,651,739","2021 Dec 16 12:00:00 AM","Aggravated Battery Police Officer","VC","2022 Mar 22 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(4)","White","Male","Graduated","2023 Oct 24 12:00:00 AM"
"388,115,352,826","5,340,228,762,057","2021 May 31 12:00:00 AM","Burglary","MHC","2022 Mar 23 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","White","Male","Failed","2024 Nov 06 12:00:00 AM"
"389,729,314,595","5,376,866,453,804","2021 Nov 15 12:00:00 AM","Narcotics","DC","2022 Mar 23 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male",,
"390,955,849,048","5,403,705,017,325","2022 Mar 31 12:00:00 AM","Narcotics","DDPP","2022 Mar 23 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Failed","2022 Aug 05 12:00:00 AM"
"389,846,345,946","5,379,430,256,445","2021 Nov 29 12:00:00 AM","Burglary","BR9","2022 Mar 24 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","Unknown","Male","Graduated","2023 Apr 19 12:00:00 AM"
"389,936,477,934","5,381,394,620,773","2021 Dec 09 12:00:00 AM","Narcotics","DDPP","2022 Mar 24 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(a)(1)(A)","Latinx","Female","Graduated","2022 May 05 12:00:00 AM"
"390,247,924,111","5,388,060,396,939","2022 Jan 20 12:00:00 AM","Theft","BR9","2022 Mar 24 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)(A)","White","Female","Graduated","2022 Dec 14 12:00:00 AM"
"390,366,740,254","5,390,758,699,588","2022 Feb 03 12:00:00 AM","Narcotics","DDPP","2022 Mar 24 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Female",,
"389,537,704,442","5,372,435,148,981","2021 Oct 23 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2022 Mar 25 12:00:00 AM","1","AGGRAVATED UNLAWFUL USE OF WEAPON","720 ILCS 5/24-1.6(a)(1)","Black","Male","Graduated","2022 Nov 18 12:00:00 AM"
"390,396,061,834","5,391,336,551,479","2022 Feb 07 12:00:00 AM","Narcotics","DDPP","2022 Mar 25 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 May 13 12:00:00 AM"
"390,447,820,798","5,392,477,310,814","2022 Feb 11 12:00:00 AM","Theft","BR9","2022 Mar 25 12:00:00 AM","2","THEFT","720 ILCS 5/16-1(a)(1)","Unknown","Unknown","Graduated","2023 Apr 12 12:00:00 AM"
"390,485,811,367","5,393,223,979,588","2022 Feb 15 12:00:00 AM","Narcotics","DDPP","2022 Mar 25 12:00:00 AM","1","METHAMPHETAMINE POSSESSION","720 ILCS 646/60(a)","Black","Male","Graduated","2022 Jun 10 12:00:00 AM"
"390,639,558,436","5,396,606,405,740","2022 Mar 02 12:00:00 AM","Narcotics","DDPP","2022 Mar 25 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2022 May 13 12:00:00 AM"
